angle,sine,prediction,anomaly score
2017-10-17 16:53:00,0.5,0.44388423593290915,0.0
2017-10-17 16:53:00,0.5,0.46071896515303634,0.0
2017-10-17 16:53:00,0.4,0.47250327560712546,0.0
2017-10-17 16:53:00,0.4,0.4507522929249878,0.0
2017-10-17 16:53:00,0.5,0.43552660504749147,0.0
2017-10-17 16:53:00,0.4,0.454868623533244,0.0
2017-10-17 16:53:00,0.4,0.43840803647327076,0.0
2017-10-17 16:53:00,0.4,0.4268856255312895,0.0
2017-10-17 16:53:00,0.3,0.41881993787190264,0.0
2017-10-17 16:53:00,0.6,0.3831739565103318,0.0
2017-10-17 16:53:00,0.9,0.3831739565103318,0.0
2017-10-17 16:53:00,0.9,0.3831739565103318,0.0
2017-10-17 16:53:00,1.0,0.3831739565103318,0.0
2017-10-17 16:53:00,0.4,0.3831739565103318,0.0
2017-10-17 16:53:00,0.4,0.38822176955723225,0.0
2017-10-17 16:53:00,0.5,0.39175523869006257,0.0
2017-10-17 16:53:00,0.4,0.42422866708304374,0.0
2017-10-17 16:53:00,0.5,0.4169600669581306,0.0
2017-10-17 16:53:00,0.4,0.44187204687069137,0.0
2017-10-17 16:53:00,0.4,0.42931043280948394,0.0
2017-10-17 16:53:00,0.5,0.42051730296663875,0.0
2017-10-17 16:53:00,0.4,0.4443621120766471,0.0
2017-10-17 16:53:00,0.4,0.43105347845365294,0.0
2017-10-17 16:53:00,0.3,0.42173743491755705,0.0
2017-10-17 16:53:00,0.3,0.3852162044422899,0.0
2017-10-17 16:53:00,0.4,0.3596513431096029,0.0
2017-10-17 16:53:00,0.5,0.37175594017672203,0.0
2017-10-17 16:53:00,0.8,0.4102291581237054,0.0
2017-10-17 16:53:00,0.3,0.4102291581237054,0.0
2017-10-17 16:53:00,0.3,0.3771604106865938,0.0
2017-10-17 16:53:00,0.4,0.35401228748061564,0.0
2017-10-17 16:53:00,0.3,0.3678086012364309,0.0
2017-10-17 16:53:00,0.5,0.3474660208655016,0.0
2017-10-17 16:53:00,0.3,0.3932262146058511,0.0
2017-10-17 16:53:00,0.4,0.3652583502240958,0.0
2017-10-17 16:53:00,0.4,0.37568084515686706,0.0
2017-10-17 16:53:00,0.3,0.3829765916098069,0.0
2017-10-17 16:53:00,0.4,0.35808361412686485,0.0
2017-10-17 16:53:00,0.5,0.3706585298888054,0.0
2017-10-17 16:53:00,0.5,0.4094609709221637,0.0
2017-10-17 16:53:00,0.5,0.4366226796455146,0.0
2017-10-17 16:53:00,0.5,0.45563587575186015,0.0
2017-10-17 16:53:00,0.4,0.46894511302630204,0.0
2017-10-17 16:53:00,0.4,0.4482615791184114,0.0
2017-10-17 16:53:00,0.5,0.43378310538288795,0.0
2017-10-17 16:53:00,0.4,0.4536481737680216,0.0
2017-10-17 16:53:00,0.4,0.4375537216376151,0.0
2017-10-17 16:53:00,0.5,0.4262876051463305,0.0
2017-10-17 16:53:00,0.5,0.44840132360243135,0.0
2017-10-17 16:53:00,0.4,0.4638809265217019,0.0
2017-10-17 16:53:00,0.5,0.4447166485651913,0.0
2017-10-17 16:53:00,0.3,0.46130165399563383,0.0
2017-10-17 16:53:00,0.4,0.41291115779694365,0.0
2017-10-17 16:53:00,0.5,0.40903781045786053,0.0
2017-10-17 16:53:00,0.5,0.4363264673205024,0.0
2017-10-17 16:53:00,0.5,0.45542852712435167,0.0
2017-10-17 16:53:00,0.4,0.4687999689870461,0.0
2017-10-17 16:53:00,0.5,0.44815997829093224,0.0
2017-10-17 16:53:00,0.4,0.4637119848036525,0.0
2017-10-17 16:53:00,0.4,0.44459838936255675,0.0
2017-10-17 16:53:00,0.4,0.4312188725537897,0.0
2017-10-17 16:53:00,0.4,0.42185321078765275,0.0
2017-10-17 16:53:00,0.5,0.4152972475513569,0.0
2017-10-17 16:53:00,0.5,0.44070807328594974,0.0
2017-10-17 16:53:00,0.5,0.4584956513001648,0.0
2017-10-17 16:53:00,0.4,0.4709469559101154,0.0
2017-10-17 16:53:00,0.4,0.44966286913708076,0.0
2017-10-17 16:53:00,0.5,0.4347640083959565,0.0
2017-10-17 16:53:00,0.4,0.45433480587716957,0.0
2017-10-17 16:53:00,0.7,0.4380343641140187,0.0
2017-10-17 16:53:00,0.7,0.4380343641140187,0.0
2017-10-17 16:53:00,0.4,0.4380343641140187,0.0
2017-10-17 16:53:00,0.5,0.4266240548798131,0.0
2017-10-17 16:53:00,0.5,0.4486368384158691,0.0
2017-10-17 16:53:00,0.5,0.4640457868911083,0.0
2017-10-17 16:53:00,0.5,0.4748320508237758,0.0
2017-10-17 16:53:00,0.5,0.48238243557664306,0.0
2017-10-17 16:53:00,0.5,0.4876677049036501,0.0
2017-10-17 16:53:00,0.5,0.491367393432555,0.0
2017-10-17 16:53:00,0.5,0.4939571754027885,0.0
2017-10-17 16:53:00,0.5,0.4957700227819519,0.0
2017-10-17 16:53:00,0.5,0.4970390159473663,0.0
2017-10-17 16:53:00,0.5,0.49792731116315636,0.0
2017-10-17 16:53:00,0.5,0.4985491178142094,0.0
2017-10-17 16:53:00,0.6,0.4989843824699466,0.0
2017-10-17 16:53:00,0.5,0.4989843824699466,0.0
2017-10-17 16:53:00,0.5,0.49928906772896253,0.0
2017-10-17 16:53:00,0.6,0.4995023474102738,0.0
2017-10-17 16:53:00,0.5,0.4995023474102738,0.0
2017-10-17 16:53:00,0.5,0.4996516431871916,0.0
2017-10-17 16:53:00,3.3,3.3,0.75
2017-10-17 16:53:00,1.8,0.49975615023103404,1.0
2017-10-17 16:53:00,0.5,0.49975615023103404,0.075
2017-10-17 16:53:00,0.4,0.49982930516172375,0.175
2017-10-17 16:53:00,0.6,1.8,0.15
2017-10-17 16:53:00,0.4,1.8,0.125
2017-10-17 16:53:00,0.6,0.4489163595292446,0.15
2017-10-17 16:53:00,0.5,0.639539604745158,0.125
2017-10-17 16:53:00,0.5,0.46424145167047115,0.125
2017-10-17 16:53:00,0.5,0.47496901616932974,0.125
2017-10-17 16:53:00,0.5,0.4824783113185308,0.0
2017-10-17 16:53:00,0.6,0.4877348179229716,0.15
2017-10-17 16:53:00,0.6,0.6276777233216106,0.15
2017-10-17 16:53:00,0.5,0.6193744063251274,0.125
2017-10-17 16:53:00,0.6,0.4914143725460801,0.15
2017-10-17 16:53:00,0.5,0.6135620844275891,0.125
2017-10-17 16:53:00,0.5,0.6135620844275891,0.125
2017-10-17 16:53:00,0.4,0.49579304254757917,0.125
2017-10-17 16:53:00,0.5,0.4670551297833054,0.125
2017-10-17 16:53:00,0.4,0.4769385908483137,0.125
2017-10-17 16:53:00,0.4,0.4538570135938196,0.125
2017-10-17 16:53:00,37.5,37.5,1.0
2017-10-17 16:53:00,40.1,40.1,1.0
2017-10-17 16:53:00,0.4,0.4,1.0
2017-10-17 16:53:00,0.5,37.5,0.05
2017-10-17 16:53:00,0.4,0.4484729556626801,0.0
2017-10-17 16:53:00,0.5,0.433931068963876,0.0
2017-10-17 16:53:00,0.5,0.4537517482747132,0.0
2017-10-17 16:53:00,0.6,0.46762622379229923,0.025
2017-10-17 16:53:00,0.5,0.6094934590993124,0.0
2017-10-17 16:53:00,0.5,0.6094934590993124,0.0
2017-10-17 16:53:00,0.3,0.48413684965822656,0.0
2017-10-17 16:53:00,0.5,0.42889579476075856,0.0
2017-10-17 16:53:00,0.4,0.450227056332531,0.0
2017-10-17 16:53:00,0.5,0.4351589394327717,0.0
2017-10-17 16:53:00,0.5,0.4546112576029402,0.0
2017-10-17 16:53:00,0.6,0.4682278803220581,0.025
2017-10-17 16:53:00,0.4,0.6066454213695187,0.0
2017-10-17 16:53:00,0.5,0.6066454213695187,0.0
2017-10-17 16:53:00,0.5,0.46343166135780844,0.0
2017-10-17 16:53:00,0.5,0.4744021629504659,0.0
2017-10-17 16:53:00,0.4,0.48208151406532607,0.0
2017-10-17 16:53:00,0.5,0.4574570598457282,0.125
2017-10-17 16:53:00,0.5,0.4702199418920098,0.125
2017-10-17 16:53:00,0.6,0.47915395932440685,0.15
2017-10-17 16:53:00,0.5,0.6046517949586631,0.125
2017-10-17 16:53:00,0.5,0.6046517949586631,0.125
2017-10-17 16:53:00,0.5,0.4897854400689593,0.125
2017-10-17 16:53:00,0.5,0.4928498080482715,0.125
2017-10-17 16:53:00,0.5,0.49499486563379,0.125
2017-10-17 16:53:00,0.5,0.49649640594365296,0.125
2017-10-17 16:53:00,0.5,0.49754748416055705,0.125
2017-10-17 16:53:00,0.4,0.4982832389123899,0.125
2017-10-17 16:53:00,0.5,0.4687982672386729,0.125
2017-10-17 16:53:00,0.6,0.47815878706707104,0.15
2017-10-17 16:53:00,0.6,0.47815878706707104,0.15
2017-10-17 16:53:00,0.4,0.602279379529745,0.0
2017-10-17 16:53:00,0.5,0.602279379529745,0.0
2017-10-17 16:53:00,0.5,0.4682978056628647,0.0
2017-10-17 16:53:00,1.5,0.4778084639640052,0.225
2017-10-17 16:53:00,1.4,1.4,0.425
2017-10-17 16:53:00,0.4,0.4778084639640052,0.075
2017-10-17 16:53:00,0.5,1.26,0.075
2017-10-17 16:53:00,0.5,1.26,0.075
2017-10-17 16:53:00,0.5,0.4776883031396537,0.075
